(1)838|(1)838|[]
(1)911|(1)911|[]
(1)912|(1)912|[]
(1)921|(1)921|[]
(1)924|(1)924|[]
(1)926|(1)926|[]
(1)927|(1)927|[]
(1)930|(1)930|[]
(1)931|(1)931|[]
(1)932|(1)932|[]
(1)935|(1)935|[]
(1)937|(1)937|[]
(1)938|(1)938|[]
(15)80|(15)80|[https://dbpedia.org/page/1st_century]
(16)98|(16)98|[https://dbpedia.org/page/1st_century]
(17)70|(17)70|[https://dbpedia.org/page/1st_century]
(1789 - 1797)|(1789 - 1797)|[https://dbpedia.org/page/18th_century]
(18)96|(18)96|[https://dbpedia.org/page/1st_century]
(1871 - 1956)|(1871 - 1956)|[https://dbpedia.org/page/19th_century, https://dbpedia.org/page/20th_century]
(19) 14|(19) 14|[https://dbpedia.org/page/1st_century]
(19)08|(19)08|[https://dbpedia.org/page/1st_century]
(19)27|(19)27|[https://dbpedia.org/page/1st_century]
(19)28|(19)28|[https://dbpedia.org/page/1st_century]
(19)38|(19)38|[https://dbpedia.org/page/1st_century]
(19)45|(19)45|[https://dbpedia.org/page/1st_century]
(fals după) 1906|(fals dupa) 1906|[https://dbpedia.org/page/20th_century]
(sec. xviii ?)|(sec. xviii ?)|[https://dbpedia.org/page/18th_century]
-|-|[]
2003-07-23|2003-07-23|[https://dbpedia.org/page/21st_century]
2003-07-24|2003-07-24|[https://dbpedia.org/page/21st_century]
2003-07-28|2003-07-28|[https://dbpedia.org/page/21st_century]
2003-07-29|2003-07-29|[https://dbpedia.org/page/21st_century]
2003-07-30|2003-07-30|[https://dbpedia.org/page/21st_century]
2003-08-01|2003-08-01|[https://dbpedia.org/page/21st_century]
2003-08-02|2003-08-02|[https://dbpedia.org/page/21st_century]
2003-08-04|2003-08-04|[https://dbpedia.org/page/21st_century]
2003-08-05|2003-08-05|[https://dbpedia.org/page/21st_century]
2003-08-06|2003-08-06|[https://dbpedia.org/page/21st_century]
2003-08-08|2003-08-08|[https://dbpedia.org/page/21st_century]
2003-08-10|2003-08-10|[https://dbpedia.org/page/21st_century]
2003-08-12|2003-08-12|[https://dbpedia.org/page/21st_century]
2003-08-15|2003-08-15|[https://dbpedia.org/page/21st_century]
2003-08-17|2003-08-17|[https://dbpedia.org/page/21st_century]
2003-08-27|2003-08-27|[https://dbpedia.org/page/21st_century]
2003-09-01|2003-09-01|[https://dbpedia.org/page/21st_century]
2003-09-04|2003-09-04|[https://dbpedia.org/page/21st_century]
2003-09-06|2003-09-06|[https://dbpedia.org/page/21st_century]
2003-09-09|2003-09-09|[https://dbpedia.org/page/21st_century]
2003-09-12|2003-09-12|[https://dbpedia.org/page/21st_century]
2003-09-16|2003-09-16|[https://dbpedia.org/page/21st_century]
2003-09-29|2003-09-29|[https://dbpedia.org/page/21st_century]
2003-09-30|2003-09-30|[https://dbpedia.org/page/21st_century]
2003-10-01|2003-10-01|[https://dbpedia.org/page/21st_century]
2003-10-21|2003-10-21|[https://dbpedia.org/page/21st_century]
2003-11-05|2003-11-05|[https://dbpedia.org/page/21st_century]
2004-01-01|2004-01-01|[https://dbpedia.org/page/21st_century]
2004-05-01|2004-05-01|[https://dbpedia.org/page/21st_century]
2004-05-05|2004-05-05|[https://dbpedia.org/page/21st_century]
2004-05-20|2004-05-20|[https://dbpedia.org/page/21st_century]
2004-05-25|2004-05-25|[https://dbpedia.org/page/21st_century]
2004-06-01|2004-06-01|[https://dbpedia.org/page/21st_century]
2004-07-01|2004-07-01|[https://dbpedia.org/page/21st_century]
2004-07-23|2004-07-23|[https://dbpedia.org/page/21st_century]
2004-07-31|2004-07-31|[https://dbpedia.org/page/21st_century]
2004-08-01|2004-08-01|[https://dbpedia.org/page/21st_century]
2004-08-03|2004-08-03|[https://dbpedia.org/page/21st_century]
2004-08-12|2004-08-12|[https://dbpedia.org/page/21st_century]
2004-08-13|2004-08-13|[https://dbpedia.org/page/21st_century]
2004-09-01|2004-09-01|[https://dbpedia.org/page/21st_century]
2004-09-10|2004-09-10|[https://dbpedia.org/page/21st_century]
2004-09-15|2004-09-15|[https://dbpedia.org/page/21st_century]
2004-10-01|2004-10-01|[https://dbpedia.org/page/21st_century]
2004-11-08|2004-11-08|[https://dbpedia.org/page/21st_century]
2005-01-01|2005-01-01|[https://dbpedia.org/page/21st_century]
2005-01-08|2005-01-08|[https://dbpedia.org/page/21st_century]
2005-04-01|2005-04-01|[https://dbpedia.org/page/21st_century]
2005-05-05|2005-05-05|[https://dbpedia.org/page/21st_century]
2005-06-01|2005-06-01|[https://dbpedia.org/page/21st_century]
2005-07-15|2005-07-15|[https://dbpedia.org/page/21st_century]
2005-07-23|2005-07-23|[https://dbpedia.org/page/21st_century]
2005-08-01|2005-08-01|[https://dbpedia.org/page/21st_century]
2005-08-12|2005-08-12|[https://dbpedia.org/page/21st_century]
2005-08-13|2005-08-13|[https://dbpedia.org/page/21st_century]
2005-08-17|2005-08-17|[https://dbpedia.org/page/21st_century]
2005-08-18|2005-08-18|[https://dbpedia.org/page/21st_century]
2005-08-19|2005-08-19|[https://dbpedia.org/page/21st_century]
2005-08-23|2005-08-23|[https://dbpedia.org/page/21st_century]
2005-08-24|2005-08-24|[https://dbpedia.org/page/21st_century]
2005-08-27|2005-08-27|[https://dbpedia.org/page/21st_century]
2005-09-01|2005-09-01|[https://dbpedia.org/page/21st_century]
2005-09-12|2005-09-12|[https://dbpedia.org/page/21st_century]
2005-10-01|2005-10-01|[https://dbpedia.org/page/21st_century]
2006-01-01|2006-01-01|[https://dbpedia.org/page/21st_century]
2006-03-01|2006-03-01|[https://dbpedia.org/page/21st_century]
2006-05-01|2006-05-01|[https://dbpedia.org/page/21st_century]
2006-05-19|2006-05-19|[https://dbpedia.org/page/21st_century]
2006-06-27|2006-06-27|[https://dbpedia.org/page/21st_century]
2006-08-01|2006-08-01|[https://dbpedia.org/page/21st_century]
2006-08-03|2006-08-03|[https://dbpedia.org/page/21st_century]
2006-08-09|2006-08-09|[https://dbpedia.org/page/21st_century]
2006-09-01|2006-09-01|[https://dbpedia.org/page/21st_century]
2006-12-02|2006-12-02|[https://dbpedia.org/page/21st_century]
2007-01-01|2007-01-01|[https://dbpedia.org/page/21st_century]
2007-03-15|2007-03-15|[https://dbpedia.org/page/21st_century]
2007-03-23|2007-03-23|[https://dbpedia.org/page/21st_century]
2007-04-03|2007-04-03|[https://dbpedia.org/page/21st_century]
2007-04-05|2007-04-05|[https://dbpedia.org/page/21st_century]
2007-04-06|2007-04-06|[https://dbpedia.org/page/21st_century]
2007-04-19|2007-04-19|[https://dbpedia.org/page/21st_century]
2007-04-27|2007-04-27|[https://dbpedia.org/page/21st_century]
2007-06-15|2007-06-15|[https://dbpedia.org/page/21st_century]
2007-07-01|2007-07-01|[https://dbpedia.org/page/21st_century]
2007-07-30|2007-07-30|[https://dbpedia.org/page/21st_century]
2007-08-01|2007-08-01|[https://dbpedia.org/page/21st_century]
2007-08-28|2007-08-28|[https://dbpedia.org/page/21st_century]
2007-09-01|2007-09-01|[https://dbpedia.org/page/21st_century]
2007-09-20|2007-09-20|[https://dbpedia.org/page/21st_century]
2007-09-21|2007-09-21|[https://dbpedia.org/page/21st_century]
2007-10-01|2007-10-01|[https://dbpedia.org/page/21st_century]
2008-04-30|2008-04-30|[https://dbpedia.org/page/21st_century]
2008-05-10|2008-05-10|[https://dbpedia.org/page/21st_century]
2008-06-24|2008-06-24|[https://dbpedia.org/page/21st_century]
2008-07-23|2008-07-23|[https://dbpedia.org/page/21st_century]
2008-08-01|2008-08-01|[https://dbpedia.org/page/21st_century]
2008-08-11|2008-08-11|[https://dbpedia.org/page/21st_century]
2008-08-16|2008-08-16|[https://dbpedia.org/page/21st_century]
2008-09-20|2008-09-20|[https://dbpedia.org/page/21st_century]
2008-12-13|2008-12-13|[https://dbpedia.org/page/21st_century]
2009-01-01|2009-01-01|[https://dbpedia.org/page/21st_century]
2009-04-08|2009-04-08|[https://dbpedia.org/page/21st_century]
2009-04-09|2009-04-09|[https://dbpedia.org/page/21st_century]
2009-04-10|2009-04-10|[https://dbpedia.org/page/21st_century]
2009-04-11|2009-04-11|[https://dbpedia.org/page/21st_century]
2009-04-12|2009-04-12|[https://dbpedia.org/page/21st_century]
2009-04-13|2009-04-13|[https://dbpedia.org/page/21st_century]
2009-04-14|2009-04-14|[https://dbpedia.org/page/21st_century]
2009-06-15|2009-06-15|[https://dbpedia.org/page/21st_century]
2009-07-14|2009-07-14|[https://dbpedia.org/page/21st_century]
2009-07-30|2009-07-30|[https://dbpedia.org/page/21st_century]
2009-08-01|2009-08-01|[https://dbpedia.org/page/21st_century]
2009-08-05|2009-08-05|[https://dbpedia.org/page/21st_century]
2009-08-11|2009-08-11|[https://dbpedia.org/page/21st_century]
201 p. chr.|201 __AD__|[https://dbpedia.org/page/3rd_century]
201 p.chr.|201 __AD__|[https://dbpedia.org/page/3rd_century]
2010-04-07|2010-04-07|[https://dbpedia.org/page/21st_century]
2010-04-08|2010-04-08|[https://dbpedia.org/page/21st_century]
2010-04-09|2010-04-09|[https://dbpedia.org/page/21st_century]
2010-04-10|2010-04-10|[https://dbpedia.org/page/21st_century]
2010-04-11|2010-04-11|[https://dbpedia.org/page/21st_century]
2010-04-12|2010-04-12|[https://dbpedia.org/page/21st_century]
2010-04-13|2010-04-13|[https://dbpedia.org/page/21st_century]
2010-04-14|2010-04-14|[https://dbpedia.org/page/21st_century]
2010-04-15|2010-04-15|[https://dbpedia.org/page/21st_century]
2010-04-17|2010-04-17|[https://dbpedia.org/page/21st_century]
2010-04-18|2010-04-18|[https://dbpedia.org/page/21st_century]
2010-08-01|2010-08-01|[https://dbpedia.org/page/21st_century]
2010-08-23|2010-08-23|[https://dbpedia.org/page/21st_century]
2010-10-10|2010-10-10|[https://dbpedia.org/page/21st_century]
2011-04-07|2011-04-07|[https://dbpedia.org/page/21st_century]
2011-04-09|2011-04-09|[https://dbpedia.org/page/21st_century]
2011-04-10|2011-04-10|[https://dbpedia.org/page/21st_century]
2011-04-11|2011-04-11|[https://dbpedia.org/page/21st_century]
2011-04-12|2011-04-12|[https://dbpedia.org/page/21st_century]
2011-04-13|2011-04-13|[https://dbpedia.org/page/21st_century]
2011-04-15|2011-04-15|[https://dbpedia.org/page/21st_century]
2011-04-16|2011-04-16|[https://dbpedia.org/page/21st_century]
2011-04-18|2011-04-18|[https://dbpedia.org/page/21st_century]
202 p.chr.|202 __AD__|[https://dbpedia.org/page/3rd_century]
202-210 p.chr.|202-210 __AD__|[https://dbpedia.org/page/3rd_century]
2026-03-15|2026-03-15|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
2028-07-20|2028-07-20|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
203 p. chr.|203 __AD__|[https://dbpedia.org/page/3rd_century]
206-195 a. chr.|206-195 __BC__|[https://dbpedia.org/page/2nd_century_BC, https://dbpedia.org/page/3rd_century_BC]
206-195 a.chr.|206-195 __BC__|[https://dbpedia.org/page/2nd_century_BC, https://dbpedia.org/page/3rd_century_BC]
206-195 î. hr.|206-195 __BC__|[https://dbpedia.org/page/2nd_century_BC, https://dbpedia.org/page/3rd_century_BC]
206-200 a. chr.|206-200 __BC__|[https://dbpedia.org/page/2nd_century_BC, https://dbpedia.org/page/3rd_century_BC]
207 p. chr.|207 __AD__|[https://dbpedia.org/page/3rd_century]
207 p.chr.|207 __AD__|[https://dbpedia.org/page/3rd_century]
208-209 p. chr.|208-209 __AD__|[https://dbpedia.org/page/3rd_century]
209 p.chr.|209 __AD__|[https://dbpedia.org/page/3rd_century]
21 decembrie 1921|21 decembrie 1921|[https://dbpedia.org/page/20th_century]
21 februarie 1880|21 februarie 1880|[https://dbpedia.org/page/19th_century]
21 ianuarie 1589|21 ianuarie 1589|[https://dbpedia.org/page/16th_century]
21 iulie 1815|21 iulie 1815|[https://dbpedia.org/page/19th_century]
21 iulie 1826|21 iulie 1826|[https://dbpedia.org/page/19th_century]
21 mai 1813|21 mai 1813|[https://dbpedia.org/page/19th_century]
21 mai 1903|21 mai 1903|[https://dbpedia.org/page/20th_century]
21 martie 1804|21 martie 1804|[https://dbpedia.org/page/19th_century]
21 noiembrie 1798|21 noiembrie 1798|[https://dbpedia.org/page/18th_century]
21.06.1913|21.06.1913|[https://dbpedia.org/page/20th_century]
21.10.1901|21.10.1901|[https://dbpedia.org/page/20th_century]
21.12.1899|21.12.1899|[https://dbpedia.org/page/19th_century]
21/01/1916|21/01/1916|[https://dbpedia.org/page/20th_century]
21/2, sc.i, a.c.|21/2, sc.i, __BC__|[]
21/2; sc i a.c.|21/2; sc i __BC__|[]
211 a. chr.|211 __BC__|[https://dbpedia.org/page/3rd_century_BC]
211 a.chr.|211 __BC__|[https://dbpedia.org/page/3rd_century_BC]
216 d. ch.|216 __AD__|[https://dbpedia.org/page/3rd_century]
218 - 219 p. chr.|218 - 219 __AD__|[https://dbpedia.org/page/3rd_century]
218-222 p. chr|218-222 __AD__|[https://dbpedia.org/page/3rd_century]
219 p. chr.|219 __AD__|[https://dbpedia.org/page/3rd_century]
21|21|[https://dbpedia.org/page/1st_century]
22 ianuarie 1859|22 ianuarie 1859|[https://dbpedia.org/page/19th_century]
22 iunie 1809|22 iunie 1809|[https://dbpedia.org/page/19th_century]
22 martie 1681|22 martie 1681|[https://dbpedia.org/page/17th_century]
22 septembrie 1879|22 septembrie 1879|[https://dbpedia.org/page/19th_century]
22 septembrie 1880|22 septembrie 1880|[https://dbpedia.org/page/19th_century]
22.01.1497|22.01.1497|[https://dbpedia.org/page/15th_century]
22.02.1914|22.02.1914|[https://dbpedia.org/page/20th_century]
22.02.1928|22.02.1928|[https://dbpedia.org/page/20th_century]
22.03.1925|22.03.1925|[https://dbpedia.org/page/20th_century]
22.09.1914|22.09.1914|[https://dbpedia.org/page/20th_century]
22.12.1598|22.12.1598|[https://dbpedia.org/page/16th_century]
220-222 p. chr.|220-222 __AD__|[https://dbpedia.org/page/3rd_century]
220-222 p. chr|220-222 __AD__|[https://dbpedia.org/page/3rd_century]
221 p. chr.|221 __AD__|[https://dbpedia.org/page/3rd_century]
222 p. chr.|222 __AD__|[https://dbpedia.org/page/3rd_century]
222|222|[https://dbpedia.org/page/3rd_century]
223 p. chr.|223 __AD__|[https://dbpedia.org/page/3rd_century]
225 p. chr.|225 __AD__|[https://dbpedia.org/page/3rd_century]
226 p. chr.|226 __AD__|[https://dbpedia.org/page/3rd_century]
227 p. chr.|227 __AD__|[https://dbpedia.org/page/3rd_century]
23 ianuarie 1893|23 ianuarie 1893|[https://dbpedia.org/page/19th_century]
23 iumie 1880|23 iumie 1880|[https://dbpedia.org/page/19th_century]
23 iunie 1664|23 iunie 1664|[https://dbpedia.org/page/17th_century]
23 mai 1805|23 mai 1805|[https://dbpedia.org/page/19th_century]
23 martie 1580|23 martie 1580|[https://dbpedia.org/page/16th_century]
23 martie 1778|23 martie 1778|[https://dbpedia.org/page/18th_century]
23.04.1529|23.04.1529|[https://dbpedia.org/page/16th_century]
23.06.1602|23.06.1602|[https://dbpedia.org/page/17th_century]
23.06.1885|23.06.1885|[https://dbpedia.org/page/19th_century]
23.07.1904|23.07.1904|[https://dbpedia.org/page/20th_century]
23.10.1777|23.10.1777|[https://dbpedia.org/page/18th_century]
23.12.1911|23.12.1911|[https://dbpedia.org/page/20th_century]
230 p. chr.|230 __AD__|[https://dbpedia.org/page/3rd_century]
2300-2100 a chr|2300-2100 __BC__|[https://dbpedia.org/page/21st_century_BC, https://dbpedia.org/page/22nd_century_BC, https://dbpedia.org/page/23rd_century_BC]
2371-2315 a.ch.|2371-2315 __BC__|[https://dbpedia.org/page/24th_century_BC]
238  239|238  239|[https://dbpedia.org/page/3rd_century]
24 august 1805|24 august 1805|[https://dbpedia.org/page/19th_century]
24 decembrie 1800|24 decembrie 1800|[https://dbpedia.org/page/18th_century]
24 iunie 1963|24 iunie 1963|[https://dbpedia.org/page/20th_century]
24 mai 1795|24 mai 1795|[https://dbpedia.org/page/18th_century]
24 mai 1832 - 26 noiembrie 1926|24 mai 1832 - 26 noiembrie 1926|[https://dbpedia.org/page/19th_century, https://dbpedia.org/page/20th_century]
24 noiembrie 1864|24 noiembrie 1864|[https://dbpedia.org/page/19th_century]
24.02.1883|24.02.1883|[https://dbpedia.org/page/19th_century]
24.04.1888|24.04.1888|[https://dbpedia.org/page/19th_century]
24.05.1895|24.05.1895|[https://dbpedia.org/page/19th_century]
24.05.1904|24.05.1904|[https://dbpedia.org/page/20th_century]
240 p. chr.|240 __AD__|[https://dbpedia.org/page/3rd_century]
241, 3 ianuarie  243, iulie|241, 3 ianuarie  243, iulie|[https://dbpedia.org/page/3rd_century]
241-243 p. chr.|241-243 __AD__|[https://dbpedia.org/page/3rd_century]
249 - 251|249 - 251|[https://dbpedia.org/page/3rd_century]
25 - 16 a. chr.|25 - 16 __BC__|[https://dbpedia.org/page/1st_century_BC]
25 februarie 1847|25 februarie 1847|[https://dbpedia.org/page/19th_century]
25 ian. 1901|25 ian. 1901|[https://dbpedia.org/page/20th_century]
25 ianuarie 1814|25 ianuarie 1814|[https://dbpedia.org/page/19th_century]
25 iulie 1651|25 iulie 1651|[https://dbpedia.org/page/17th_century]
25 iulie 1834|25 iulie 1834|[https://dbpedia.org/page/19th_century]
25 iulie 1881|25 iulie 1881|[https://dbpedia.org/page/19th_century]
25 mai 1865|25 mai 1865|[https://dbpedia.org/page/19th_century]
25 martie 1756|25 martie 1756|[https://dbpedia.org/page/18th_century]
25 octombrie 100 p.chr.|25 octombrie 100 __AD__|[https://dbpedia.org/page/1st_century]
25.01.1476|25.01.1476|[https://dbpedia.org/page/15th_century]
25.03.1876|25.03.1876|[https://dbpedia.org/page/19th_century]
25.04.1472|25.04.1472|[https://dbpedia.org/page/15th_century]
25.04.1475|25.04.1475|[https://dbpedia.org/page/15th_century]
25.04.1848|25.04.1848|[https://dbpedia.org/page/19th_century]
25.05.1885|25.05.1885|[https://dbpedia.org/page/19th_century]
253 - 260|253 - 260|[https://dbpedia.org/page/3rd_century]
26 decembrie 1805|26 decembrie 1805|[https://dbpedia.org/page/19th_century]
26 februarie 1856|26 februarie 1856|[https://dbpedia.org/page/19th_century]
26 februarie 1919|26 februarie 1919|[https://dbpedia.org/page/20th_century]
26 ianuarie 1818|26 ianuarie 1818|[https://dbpedia.org/page/19th_century]
26 nov. 1710, 3 sept. 1711|26 nov. 1710, 3 sept. 1711|[https://dbpedia.org/page/18th_century]
26.05.1892|26.05.1892|[https://dbpedia.org/page/19th_century]
26.06.1880|26.06.1880|[https://dbpedia.org/page/19th_century]
26.09.1880|26.09.1880|[https://dbpedia.org/page/19th_century]
260- 235 a.chr|260- 235 __BC__|[https://dbpedia.org/page/3rd_century_BC]
264 - 265|264 - 265|[https://dbpedia.org/page/3rd_century]
27 mai 1904|27 mai 1904|[https://dbpedia.org/page/20th_century]
27 martie 1802|27 martie 1802|[https://dbpedia.org/page/19th_century]
27.02.1532|27.02.1532|[https://dbpedia.org/page/16th_century]
27.02.1898|27.02.1898|[https://dbpedia.org/page/19th_century]
27.03.1548|27.03.1548|[https://dbpedia.org/page/16th_century]
27.03.1894|27.03.1894|[https://dbpedia.org/page/19th_century]
27.03.1914 - 15.10.1922|27.03.1914 - 15.10.1922|[https://dbpedia.org/page/20th_century]
27.07.1919|27.07.1919|[https://dbpedia.org/page/20th_century]
27.08.1927|27.08.1927|[https://dbpedia.org/page/20th_century]
27.09.1928|27.09.1928|[https://dbpedia.org/page/20th_century]
27.12.1868|27.12.1868|[https://dbpedia.org/page/19th_century]
27.12.1928|27.12.1928|[https://dbpedia.org/page/20th_century]
27.12.1929|27.12.1929|[https://dbpedia.org/page/20th_century]
271-275 p.chr.|271-275 __AD__|[https://dbpedia.org/page/3rd_century]
28 decembrie 1587|28 decembrie 1587|[https://dbpedia.org/page/16th_century]
28 decembrie 1805|28 decembrie 1805|[https://dbpedia.org/page/19th_century]
28 decembrie 1830|28 decembrie 1830|[https://dbpedia.org/page/19th_century]
28 iunie 1812|28 iunie 1812|[https://dbpedia.org/page/19th_century]
28 iunie 1826|28 iunie 1826|[https://dbpedia.org/page/19th_century]
28 mai 1819|28 mai 1819|[https://dbpedia.org/page/19th_century]
28 octombrie 1643|28 octombrie 1643|[https://dbpedia.org/page/17th_century]
28.03.1599|28.03.1599|[https://dbpedia.org/page/16th_century]
28.04.1464|28.04.1464|[https://dbpedia.org/page/15th_century]
28.04.1881|28.04.1881|[https://dbpedia.org/page/19th_century]
28.04.1884|28.04.1884|[https://dbpedia.org/page/19th_century]
28.10.1903|28.10.1903|[https://dbpedia.org/page/20th_century]
28.12.1428|28.12.1428|[https://dbpedia.org/page/15th_century]
2800-2600 a.chr.|2800-2600 __BC__|[https://dbpedia.org/page/26th_century_BC, https://dbpedia.org/page/27th_century_BC, https://dbpedia.org/page/28th_century_BC]
281 a.chr. - cca 200 a.chr.|281 __BC__- cca 200 __BC__|[https://dbpedia.org/page/2nd_century_BC, https://dbpedia.org/page/3rd_century_BC]
281-222 (232?) p. chr.|281-222 (232?) __AD__|[https://dbpedia.org/page/3rd_century]
286/5-282/1 a. chr|286/5-282/1 __BC__|[]
286/5-282/1|286/5-282/1|[]
29 iunie 1753|29 iunie 1753|[https://dbpedia.org/page/18th_century]
29 martie 1869|29 martie 1869|[https://dbpedia.org/page/19th_century]
29 noiembrie 1589|29 noiembrie 1589|[https://dbpedia.org/page/16th_century]
29-27 a.chr.|29-27 __BC__|[https://dbpedia.org/page/1st_century_BC]
29.04.1529|29.04.1529|[https://dbpedia.org/page/16th_century]
29.06.1476|29.06.1476|[https://dbpedia.org/page/15th_century]
29.06.1884|29.06.1884|[https://dbpedia.org/page/19th_century]
29.07.1906|29.07.1906|[https://dbpedia.org/page/20th_century]
29.08.1892|29.08.1892|[https://dbpedia.org/page/19th_century]
29.10.1927|29.10.1927|[https://dbpedia.org/page/20th_century]
2900-2500 a.chr.|2900-2500 __BC__|[https://dbpedia.org/page/25th_century_BC, https://dbpedia.org/page/26th_century_BC, https://dbpedia.org/page/27th_century_BC, https://dbpedia.org/page/28th_century_BC, https://dbpedia.org/page/29th_century_BC]
2964-01-01|2964-01-01|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
2983-06-25|2983-06-25|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
3 - 4 sec. xix|3 - 4 sec. xix|[https://dbpedia.org/page/19th_century]
3 aprilie 1826|3 aprilie 1826|[https://dbpedia.org/page/19th_century]
3 august 1826|3 august 1826|[https://dbpedia.org/page/19th_century]
3 august 1919|3 august 1919|[https://dbpedia.org/page/20th_century]
3 mai 1814|3 mai 1814|[https://dbpedia.org/page/19th_century]
3 noiembrie 1817|3 noiembrie 1817|[https://dbpedia.org/page/19th_century]
3 septembrie 1741|3 septembrie 1741|[https://dbpedia.org/page/18th_century]
3.08.1808|3.08.1808|[https://dbpedia.org/page/19th_century]
3.11.1841|3.11.1841|[https://dbpedia.org/page/19th_century]
3/15 mai 1848|3/15 mai 1848|[https://dbpedia.org/page/19th_century]
3/15 martie 1867|3/15 martie 1867|[https://dbpedia.org/page/19th_century]
3/4 ec. xix|3/4 sec. xix|[https://dbpedia.org/page/19th_century]
3/4 mil. 5 a.chr.|3/4 mil. 5 __BC__|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
3/4 mil. 5|3/4 mil. 5|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
3/4 mil. v a.chr.|3/4 mil. v __BC__|[http://opendata.cs.pub.ro/resource/timespan/unknown//century]
3/4 sec xix|3/4 sec xix|[https://dbpedia.org/page/19th_century]
3/4 sec. al xix -lea|3/4 sec. al xix -lea|[https://dbpedia.org/page/19th_century]
3/4 sec. al xix-lea|3/4 sec. al xix-lea|[https://dbpedia.org/page/19th_century]
3/4 sec. i a.chr.|3/4 sec. i __BC__|[https://dbpedia.org/page/1st_century_BC]
3/4 sec. i p.chr.|3/4 sec. i __AD__|[https://dbpedia.org/page/1st_century]
3/4 sec. iii d. chr|3/4 sec. iii __AD__|[https://dbpedia.org/page/3rd_century]
3/4 sec. iv - 1/4 sec. iii a.chr.|3/4 sec. iv - 1/4 sec. iii __BC__|[https://dbpedia.org/page/3rd_century_BC, https://dbpedia.org/page/4th_century]
3/4 sec. sec. xix|3/4 sec. sec. xix|[https://dbpedia.org/page/19th_century]
3/4 sec. xix (1860?)|3/4 sec. xix (1860?)|[https://dbpedia.org/page/19th_century]
3/4 sec. xix și încep. sec.xx|3/4 sec. xix si incep. sec.xx|[https://dbpedia.org/page/19th_century, https://dbpedia.org/page/20th_century]
3/4 sec. xix|3/4 sec. xix|[https://dbpedia.org/page/19th_century]
3/4 sec. xvii - 1/4 sec. xviii|3/4 sec. xvii - 1/4 sec. xviii|[https://dbpedia.org/page/17th_century, https://dbpedia.org/page/18th_century]
3/4 sec. xviii|3/4 sec. xviii|[https://dbpedia.org/page/18th_century]
3/4 sec. xvii|3/4 sec. xvii|[https://dbpedia.org/page/17th_century]
3/4 sec. xx|3/4 sec. xx|[https://dbpedia.org/page/20th_century]
3/4 sec.xix|3/4 sec.xix|[https://dbpedia.org/page/19th_century]
3/4 sec.xx.|3/4 sec.xx.|[https://dbpedia.org/page/20th_century]
3/4 sec.xx|3/4 sec.xx|[https://dbpedia.org/page/20th_century]
3/4 secolul al xix-lea|3/4 secolul al xix-lea|[https://dbpedia.org/page/19th_century]
3/4 secolul al xviii-lea|3/4 secolul al xviii-lea|[https://dbpedia.org/page/18th_century]
3/4 secolul al xx-lea|3/4 secolul al xx-lea|[https://dbpedia.org/page/20th_century]
3/4 xix-1873|3/4 xix-1873|[https://dbpedia.org/page/19th_century]
3/4 xix|3/4 xix|[https://dbpedia.org/page/19th_century]
3/4. sec. 19|3/4. sec. 19|[https://dbpedia.org/page/19th_century]
30 aprilie 1844|30 aprilie 1844|[https://dbpedia.org/page/19th_century]
30 august 1714|30 august 1714|[https://dbpedia.org/page/18th_century]
30 august 1865|30 august 1865|[https://dbpedia.org/page/19th_century]
30 ianuarie 1797|30 ianuarie 1797|[https://dbpedia.org/page/18th_century]
30 mai și 5 august 1796|30 mai 1796; 5 august 1796|[https://dbpedia.org/page/18th_century]
30 martie 1826|30 martie 1826|[https://dbpedia.org/page/19th_century]
30.000 - 15.000|30.000 - 15.000|[https://dbpedia.org/page/0th_century, https://dbpedia.org/page/1st_century]
30.01.1692|30.01.1692|[https://dbpedia.org/page/17th_century]
30.03.1537|30.03.1537|[https://dbpedia.org/page/16th_century]
30.03.1575|30.03.1575|[https://dbpedia.org/page/16th_century]
30.06.1899|30.06.1899|[https://dbpedia.org/page/19th_century]
30.09.1875|30.09.1875|[https://dbpedia.org/page/19th_century]
30.10.1893|30.10.1893|[https://dbpedia.org/page/19th_century]
31 mai 1595|31 mai 1595|[https://dbpedia.org/page/16th_century]
31 mai 1897|31 mai 1897|[https://dbpedia.org/page/19th_century]
31 mai 1924|31 mai 1924|[https://dbpedia.org/page/20th_century]
31 martie 1820|31 martie 1820|[https://dbpedia.org/page/19th_century]
31 martie 1841|31 martie 1841|[https://dbpedia.org/page/19th_century]
31 octombrie 1615|31 octombrie 1615|[https://dbpedia.org/page/17th_century]
31 octombrie 1674|31 octombrie 1674|[https://dbpedia.org/page/17th_century]
31.01.1870|31.01.1870|[https://dbpedia.org/page/19th_century]
31.03.1904|31.03.1904|[https://dbpedia.org/page/20th_century]
31.05.1927|31.05.1927|[https://dbpedia.org/page/20th_century]
31.08.1556|31.08.1556|[https://dbpedia.org/page/16th_century]
313 - 265 a.chr.|313 - 265 __BC__|[https://dbpedia.org/page/3rd_century_BC, https://dbpedia.org/page/4th_century_BC]
323 - 315 a. chr.|323 - 315 __BC__|[https://dbpedia.org/page/4th_century_BC]
